,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
0,ROOFTOP,"526 E 5th St, New York, NY 10009, USA",ChIJTwc-n4JZwokRVDQmrfd1Kik,"526 EAST 5TH STREET, Alphabet City, Manhattan, NY, USA",40.7242057,-73.983263,1,10009,OK,premise
1,ROOFTOP,"263 E 7th St, New York, NY 10009, USA",ChIJ3QQl9HlZwokRvK8T2VsWAT0,"263 EAST 7TH STREET, Alphabet City, Manhattan, NY, USA",40.723652,-73.97735449999999,1,10009,OK,street_address
2,ROOFTOP,"332 E 4th St, New York, NY 10009, USA",ChIJneNrEXlZwokR_oKjvGzEe1o,"332 EAST 4TH STREET, Alphabet City, Manhattan, NY, USA",40.7215558,-73.97903649999999,1,10009,OK,premise
3,ROOFTOP,"253 E 7th St, New York, NY 10009, USA",ChIJIeYfwXFZwokRWT5opQGzLY8,"275 EAST 7TH STREET, GD, Alphabet City, Manhattan, NY, USA",40.7238278,-73.9777762,1,10009,OK,"establishment,point_of_interest"
4,GEOMETRIC_CENTER,"Tompkins Square Park, E 10th St, New York, NY 10009, USA",ChIJgTDll51ZwokRVjN7KXztwXY,"434 EAST 10TH STREET, 4, Alphabet City, Manhattan, NY, USA",40.72642949999999,-73.9817841,1,10009,OK,"establishment,park,point_of_interest"
5,ROOFTOP,"133 Avenue D, New York, NY 10009, USA",ChIJReouoHBZwokR-2pu7Xsl4AE,"133 AVENUE D, Alphabet City, Manhattan, NY, USA",40.7245009,-73.97559319999999,1,10009,OK,premise
6,ROOFTOP,"21 Avenue B #23, New York, NY 10009, USA",ChIJ_asVdoJZwokRSNd25zJpOME,"21-23 AVENUE B, Alphabet City, Manhattan, NY, USA",40.7221321,-73.983082,1,10009,OK,subpremise
7,ROOFTOP,"620 E 6th St, New York, NY 10009, USA",ChIJz70EOHhZwokRmDoLDlnyqbU,"620 EAST 6TH STREET, Alphabet City, Manhattan, NY, USA",40.7239629,-73.980822,1,10009,OK,premise
8,ROOFTOP,"200 E 7th St, New York, NY 10009, USA",ChIJW532LXhZwokRvb8JKu9QyHs,"200 EAST 7TH STREET, Alphabet City, Manhattan, NY, USA",40.7244699,-73.980363,1,10009,OK,street_address
9,ROOFTOP,"632 E 11th St, New York, NY 10009, USA",ChIJT5GXJHdZwokR2dJEgCagZmg,"632 EAST 11TH STREET, Alphabet City, Manhattan, NY, USA",40.7267594,-73.9781659,1,10009,OK,premise
10,ROOFTOP,"96 Avenue C, New York, NY 10009, USA",ChIJWaWbwHlZwokRj1wHkvB84zE,"169 AVENUE C, 3B, Alphabet City, Manhattan, NY, USA",40.7236662,-73.9789232,1,10009,OK,"bar,establishment,food,liquor_store,point_of_interest,restaurant,store"
11,ROOFTOP,"165 Loisaida Ave, New York, NY 10009, USA",ChIJqVniNndZwokRbPuiNfD-U8c,"165 AVENUE C, 5B, Alphabet City, Manhattan, NY, USA",40.7260984,-73.97757349999999,2,10009,OK,street_address
12,ROOFTOP,"217 E 4th St, New York, NY 10009, USA",ChIJIWSHnIJZwokRaNwurHEq_Cs,"217 EAST 4TH ST, Alphabet City, Manhattan, NY, USA",40.7237808,-73.98334729999999,1,10009,OK,premise
13,ROOFTOP,"510 E 6th St, New York, NY 10009, USA",ChIJHbfeqIJZwokRp1y89w9BGcE,"510 EAST 6TH STREET, Alphabet City, Manhattan, NY, USA",40.7250036,-73.9833271,1,10009,OK,premise
14,ROOFTOP,"94 Avenue A, New York, NY 10009, USA",ChIJjRS-soJZwokRMfwZSuhwbwY,"94 AVENUE A, Alphabet City, Manhattan, NY, USA",40.7254892,-73.9836739,1,10009,OK,street_address
15,ROOFTOP,"519 E 6th St, New York, NY 10009, USA",ChIJAarYAHhZwokRVJ6h_q7zEuk,"519 EAST 6TH STREET, Alphabet City, Manhattan, NY, USA",40.7251378,-73.9828422,1,10009,OK,premise
16,ROOFTOP,"544 E 13th St, New York, NY 10009, USA",ChIJo7_pk3ZZwokRWKDWLlDrS2k,"544 EAST 13TH STREET, GA, Alphabet City, Manhattan, NY, USA",40.7288518,-73.9790482,1,10009,OK,street_address
17,ROOFTOP,"544 E 13th St, New York, NY 10009, USA",ChIJo7_pk3ZZwokRWKDWLlDrS2k,"544 EAST 13 STREET, 2C, Alphabet City, Manhattan, NY, USA",40.7288518,-73.9790482,2,10009,OK,street_address
18,ROOFTOP,"544 E 13th St, New York, NY 10009, USA",ChIJo7_pk3ZZwokRWKDWLlDrS2k,"544 EAST 13TH STREET, 4AB, Alphabet City, Manhattan, NY, USA",40.7288518,-73.9790482,1,10009,OK,street_address
19,ROOFTOP,"62 Avenue B, New York, NY 10009, USA",ChIJsW9ZcHhZwokRa6UAZxNsP4U,"62-74 AVENUE B, Alphabet City, Manhattan, NY, USA",40.723847,-73.98251499999999,1,10009,OK,street_address
20,ROOFTOP,"531 E 12th St, New York, NY 10009, USA",ChIJv2iv9HZZwokRFrbiAJPZFms,"531 EAST 12TH STREET, Alphabet City, Manhattan, NY, USA",40.7286491,-73.9797526,1,10009,OK,street_address
21,ROOFTOP,"531 E 12th St, New York, NY 10009, USA",ChIJv2iv9HZZwokRFrbiAJPZFms,"531 EAST 12TH STREET, Alphabet City, Manhattan, NY, USA",40.7286491,-73.9797526,1,10009,OK,street_address
22,ROOFTOP,"538 E 11th St, New York, NY 10009, USA",ChIJ5-wqVXZZwokRdDSrfiBGc3E,"538 EAST 11TH STREET, Alphabet City, Manhattan, NY, USA",40.727536,-73.98024199999999,1,10009,OK,street_address
23,ROOFTOP,"462 W 25th St, New York, NY 10001, USA",ChIJVx57cLdZwokRchTCkX_MacE,"462 WEST 25TH STREET, Chelsea, Manhattan, NY, USA",40.7487046,-74.00303149999999,1,10001,OK,premise
24,ROOFTOP,"332 W 20th St, New York, NY 10011, USA",ChIJPRNTQ7lZwokRArn6cH0nYVY,"332 WEST 20TH STREET, Chelsea, Manhattan, NY, USA",40.743833,-74.001375,1,10011,OK,street_address
25,ROOFTOP,"218 W 15th St, New York, NY 10011, USA",ChIJF6cn2r1ZwokRiMD2Yzu3EZE,"218 WEST 15TH STREET, Chelsea, Manhattan, NY, USA",40.7395393,-74.00025819999999,1,10011,OK,premise
26,ROOFTOP,"253 W 18th St, New York, NY 10011, USA",ChIJV-g5BbxZwokRvWn5Z7_tKj4,"253 WEST 18TH STREET, Chelsea, Manhattan, NY, USA",40.7421402,-74.00001379999999,1,10011,OK,premise
27,ROOFTOP,"240 W 21st St, New York, NY 10011, USA",ChIJX4chmrtZwokRHLbQWGn3qYI,"240 WEST 21ST STREET, Chelsea, Manhattan, NY, USA",40.743362,-73.9983206,1,10011,OK,premise
28,ROOFTOP,"540 W 29th St, New York, NY 10001, USA",ChIJf_sTirZZwokRMdOuG63esqI,"540 WEST 29TH STREET, Chelsea, Manhattan, NY, USA",40.7520846,-74.0035086,1,10001,OK,premise
29,ROOFTOP,"353 W 22nd St, New York, NY 10011, USA",ChIJf2KhhrlZwokRJHWs8cn8nJ4,"353 WEST 22ND STREET, Chelsea, Manhattan, NY, USA",40.7456612,-74.0009915,1,10011,OK,premise
30,ROOFTOP,"505 W 22nd St, New York, NY 10011, USA",ChIJ05IXPrhZwokRaomQN7JbDiE,"505 WEST 22ND STREET, Chelsea, Manhattan, NY, USA",40.7473619,-74.0050138,1,10011,OK,premise
31,ROOFTOP,"203 10th Ave, New York, NY 10011, USA",ChIJU1L-PrhZwokRCHBHnrr2Za0,"203 10TH AVENUE, Chelsea, Manhattan, NY, USA",40.7472226,-74.004857,1,10011,OK,street_address
32,ROOFTOP,"418 W 20th St, New York, NY 10011, USA",ChIJueXA47hZwokR0zl1IQ7DMk0,"418 WEST 20TH STREET, Chelsea, Manhattan, NY, USA",40.744844,-74.00383099999999,1,10011,OK,street_address
33,ROOFTOP,"445 W 21st St, New York, NY 10011, USA",ChIJ3-XNU7hZwokREkjBm6tUFTU,"445 WEST 21ST STREET, Chelsea, Manhattan, NY, USA",40.746155,-74.003888,1,10011,OK,street_address
34,ROOFTOP,"102 8th Ave, New York, NY 10011, USA",ChIJ_8rtiL5ZwokRwCl7skv5N7A,"102-116 EIGHTH AVENUE, Chelsea, Manhattan, NY, USA",40.7404544,-74.001721,1,10011,OK,street_address
35,ROOFTOP,"244 W 22nd St, New York, NY 10011, USA",ChIJ81i1oLtZwokR2-6h56suos0,"244 WEST 22ND STREET, Chelsea, Manhattan, NY, USA",40.7439014,-73.9978094,1,10011,OK,premise
36,ROOFTOP,"110 W 15th St, New York, NY 10011, USA",ChIJAe6vcb1ZwokRZdZd2W2cW1s,"110 WEST 15TH STREET, Chelsea, Manhattan, NY, USA",40.738143,-73.997102,1,10011,OK,street_address
37,ROOFTOP,"208 W 20th St, New York, NY 10011, USA",ChIJH7vOibtZwokRRnFRmm4jHp4,"208 WEST 20TH STREET, Chelsea, Manhattan, NY, USA",40.7423498,-73.9977248,1,10011,OK,premise
38,ROOFTOP,"242 10th Ave, New York, NY 10001, USA",ChIJdfnCfrdZwokRN4HjNTShpGs,"242 10TH AVENUE, Chelsea, Manhattan, NY, USA",40.748382,-74.00343160000001,1,10001,OK,street_address
39,ROOFTOP,"795 6th Ave, New York, NY 10001, USA",ChIJM7eOmqVZwokRVNEsaniXJT8,"795 6TH AVENUE, Chelsea, Manhattan, NY, USA",40.7456113,-73.9911125,1,10001,OK,street_address
40,ROOFTOP,"538 W 29th St, New York, NY 10001, USA",ChIJTzRIirZZwokRyQL1NzY1NG8,"538 WEST 29TH STREET, Chelsea, Manhattan, NY, USA",40.7520716,-74.0034168,1,10001,OK,premise
41,ROOFTOP,"35 Madison St, New York, NY 10038, USA",ChIJf8t1PSRawokR3wu9Iy4t7gc,"35 MADISON STREET, Chinatown, Manhattan, NY, USA",40.7120085,-73.9989112,1,10038,OK,premise
42,ROOFTOP,"102 Bayard St, New York, NY 10013, USA",ChIJB5f0OidawokRmgjC3I_lb3Y,"102 BAYARD STREET, Chinatown, Manhattan, NY, USA",40.7162523,-73.99964969999999,1,10013,OK,premise
43,ROOFTOP,"111 Mott St, New York, NY 10013, USA",ChIJLx7SKohZwokRwdBnrgntke8,"111 MOTT STREET, Chinatown, Manhattan, NY, USA",40.7176185,-73.9975048,1,10013,OK,premise
44,ROOFTOP,"119 Baxter St, New York, NY 10013, USA",ChIJlzPL2IlZwokR319YVRFN7d0,"119 BAXTER STREET, Chinatown, Manhattan, NY, USA",40.7179112,-73.99886529999999,1,10013,OK,premise
45,ROOFTOP,"185 Hester St, New York, NY 10013, USA",ChIJd5COLYhZwokRUPB310U-LK0,"185 HESTER STREET, Chinatown, Manhattan, NY, USA",40.7181635,-73.9974893,1,10013,OK,street_address
46,ROOFTOP,"116 Mott St, New York, NY 10013, USA",ChIJISdsJYhZwokRlgGqmsRWF3k,"116 MOTT STREET, Chinatown, Manhattan, NY, USA",40.718016,-73.9968573,1,10013,OK,street_address
47,ROOFTOP,"31 Catherine St, New York, NY 10038, USA",ChIJs9hC2CVawokRUFTFvi52Fp0,"31 CATHERINE STREET, Chinatown, Manhattan, NY, USA",40.7124954,-73.9968507,1,10038,OK,premise
48,ROOFTOP,"33 Henry St, New York, NY 10002, USA",ChIJQ-_NEyZawokRnbYSItzwN4o,"33 HENRY STREET, Chinatown, Manhattan, NY, USA",40.7131445,-73.9962542,1,10002,OK,premise
49,ROOFTOP,"41 Henry St, New York, NY 10002, USA",ChIJQ-_NEyZawokRcm2eQJXrhqk,"41 HENRY STREET, Chinatown, Manhattan, NY, USA",40.7131697,-73.9958869,1,10002,OK,premise
50,ROOFTOP,"87 Chrystie St, New York, NY 10002, USA",ChIJIW1p_IdZwokRShrMxd6tJn4,"87 CHRYSTIE STREET, Chinatown, Manhattan, NY, USA",40.7176023,-73.99446429999999,1,10002,OK,premise
51,ROOFTOP,"106 Bayard St #108, New York, NY 10013, USA",ChIJq84MOidawokR0qwyEUHAeJs,"106-108 BAYARD STREET, Chinatown, Manhattan, NY, USA",40.71634299999999,-73.99987209999999,1,10013,OK,subpremise
52,ROOFTOP,"103 Mosco St, New York, NY 10013, USA",ChIJ_07HwSZawokRNu_k1EaTalg,"103 MOSCO STREET, Chinatown, Manhattan, NY, USA",40.7144239,-73.9992853,1,10013,OK,premise
53,ROOFTOP,"27 Madison St, New York, NY 10038, USA",ChIJy7ztPSRawokRCJyD-TCi-Bw,"27 MADISON STREET, Chinatown, Manhattan, NY, USA",40.7120373,-73.9991393,1,10038,OK,street_address
54,ROOFTOP,"91 Franklin St, New York, NY 10013, USA",ChIJ-XIrbSBawokRoqDzhD1PXo4,"91 FRANKLIN STREET, Civic Center, Manhattan, NY, USA",40.7179068,-74.0050696,1,10013,OK,premise
55,ROOFTOP,"444 W 46th St, New York, NY 10036, USA",ChIJ-3hsiVFYwokR4lpVcR0ejZo,"444 WEST 46TH STREET, Clinton, Manhattan, NY, USA",40.7616536,-73.992857,1,10036,OK,premise
56,ROOFTOP,"439 W 46th St, New York, NY 10036, USA",ChIJlW1-hFFYwokRAYklR0JJyh8,"439 WEST 46TH STREET, Clinton, Manhattan, NY, USA",40.761762,-73.992261,1,10036,OK,premise
57,ROOFTOP,"700 10th Ave, New York, NY 10019, USA",ChIJ43PcVFBYwokRh18BXvD3uwY,"700 10TH AVENUE, Clinton, Manhattan, NY, USA",40.7638514,-73.992032,1,10019,OK,premise
58,ROOFTOP,"435 W 48th St, New York, NY 10036, USA",ChIJUd2mBVFYwokReKlMRvAlocE,"435 WEST 48TH STREET, Clinton, Manhattan, NY, USA",40.7630786,-73.991481,1,10036,OK,premise
59,ROOFTOP,"407 W 50th St, New York, NY 10019, USA",ChIJNWqt0VBYwokRfEkfqauvz5w,"407 WEST 50TH STREET, Clinton, Manhattan, NY, USA",40.7639428,-73.98941479999999,1,10019,OK,premise
60,ROOFTOP,"405 W 50th St, New York, NY 10019, USA",ChIJzXy72lBYwokRhNB4-YVuVyY,"405 WEST 50TH STREET, Clinton, Manhattan, NY, USA",40.7638592,-73.9893689,1,10019,OK,premise
61,ROOFTOP,"460 W 51st St, New York, NY 10019, USA",ChIJD9Mek1BYwokRc5fnLqzoF-E,"460 WEST 51 ST, Clinton, Manhattan, NY, USA",40.7649537,-73.9908955,1,10019,OK,premise
62,ROOFTOP,"520 W 43rd St, New York, NY 10036, USA",ChIJ-x5bvk1YwokRIITk35J6JXE,"520 WEST 43RD STREET, Clinton, Manhattan, NY, USA",40.7605613,-73.996185,1,10036,OK,premise
63,ROOFTOP,"444 W 51st St, New York, NY 10019, USA",ChIJ_XqP6lBYwokRkMZzXP7BqH0,"444 WEST 51ST STREET, Clinton, Manhattan, NY, USA",40.764664,-73.990397,1,10019,OK,street_address
64,ROOFTOP,"113 E 2nd St, New York, NY 10009, USA",ChIJabcVoYNZwokRrzOCeV245hs,"113 EAST 2ND STREET, East Village, Manhattan, NY, USA",40.7234243,-73.98711829999999,1,10009,OK,premise
65,ROOFTOP,"64 E 7th St, New York, NY 10003, USA",ChIJt2kk6pxZwokRd7LS-AQQ_fc,"64 EAST 7TH STREET, East Village, Manhattan, NY, USA",40.7273703,-73.98707770000001,1,10003,OK,premise
66,ROOFTOP,"426 E 14th St, New York, NY 10009, USA",ChIJQ1O13XVZwokRfJVE0I47Wlg,"426 EAST 14TH STREET, East Village, Manhattan, NY, USA",40.7305539,-73.9813458,1,10009,OK,premise
67,ROOFTOP,"77 E 3rd St, New York, NY 10003, USA",ChIJDaP8XINZwokR3Jn_2XyKCW8,"77 EAST 3RD STREET, East Village, Manhattan, NY, USA",40.7251103,-73.9883096,1,10003,OK,premise
68,ROOFTOP,"317 E 5th St, New York, NY 10003, USA",ChIJYV68sZxZwokRMJao1Ccbhe4,"317 EAST 5TH STREET, East Village, Manhattan, NY, USA",40.7266154,-73.9880477,1,10003,OK,premise
69,ROOFTOP,"321 E 6th St, New York, NY 10003, USA",ChIJ72SOwJxZwokRtdc-4ftS_0M,"321 EAST 6TH STREET, East Village, Manhattan, NY, USA",40.7270462,-73.9874383,1,10003,OK,street_address
70,ROOFTOP,"53 St Marks Pl, New York, NY 10003, USA",ChIJ47hB-JxZwokRuTxcR7IpIkE,"53 ST.MARKS PLACE, 4, East Village, Manhattan, NY, USA",40.7283783,-73.98656969999999,2,10003,OK,premise
71,ROOFTOP,"226 E 10th St, New York, NY 10003, USA",ChIJvYB3sZ1ZwokRWQMMyWq8pL0,"226 EAST 10TH STREET, East Village, Manhattan, NY, USA",40.7290168,-73.9855675,1,10003,OK,premise
72,ROOFTOP,"302 E 12th St, New York, NY 10003, USA",ChIJJ3ps1p1ZwokRljBNYiqOYfU,"302 EAST 12TH STREET, East Village, Manhattan, NY, USA",40.7306699,-73.9855247,1,10003,OK,premise
73,ROOFTOP,"338 E 13th St, New York, NY 10003, USA",ChIJQewADJ5ZwokRdmr7vuLX9TY,"338 EAST 13TH STREET, East Village, Manhattan, NY, USA",40.7309195,-73.98408909999999,1,10003,OK,premise
74,ROOFTOP,"215 1st Avenue, New York, NY 10003, USA",ChIJT1HfCJ5ZwokRfW9pJ_CBdz8,"215 1 AVENUE, East Village, Manhattan, NY, USA",40.7306513,-73.98342339999999,1,10003,OK,premise
75,ROOFTOP,"213 1st Avenue, New York, NY 10003, USA",ChIJpfshB55ZwokR-SCl_8DQAhE,"213 1 AVENUE, East Village, Manhattan, NY, USA",40.7305966,-73.9834463,1,10003,OK,subpremise
76,ROOFTOP,"60 E 4th St, New York, NY 10003, USA",ChIJv_i5zIRZwokRq-Srx0wpfcg,"60 EAST 4TH STREET, 9, East Village, Manhattan, NY, USA",40.7265239,-73.9907736,2,10003,OK,premise
77,ROOFTOP,"236 E 5th St, New York, NY 10003, USA",ChIJfZCxT5tZwokRg72-7aICBfc,"236 EAST 5TH STREET, East Village, Manhattan, NY, USA",40.7268874,-73.98972909999999,1,10003,OK,premise
78,ROOFTOP,"87 E 4th St, New York, NY 10003, USA",ChIJuXsZTZtZwokRd3i3GTvgn0k,"87 EAST 4TH STREET, East Village, Manhattan, NY, USA",40.72651,-73.9897689,1,10003,OK,premise
79,ROOFTOP,"69 E 4th St, New York, NY 10003, USA",ChIJ1aESNptZwokRCVDaVcWiFMI,"69 EAST 4TH STREET, 3A, East Village, Manhattan, NY, USA",40.7267565,-73.9905562,1,10003,OK,"establishment,home_goods_store,point_of_interest,store"
80,ROOFTOP,"120 E 10th St, New York, NY 10003, USA",ChIJ3TYHDpxZwokREwdzffYWHlo,"120 EAST 10TH STREET, East Village, Manhattan, NY, USA",40.7302093,-73.9881679,1,10003,OK,premise
81,ROOFTOP,"104 E 10th St, New York, NY 10003, USA",ChIJdUQDCZxZwokRfnzQevSl4B0,"104 EAST 10TH STREET, East Village, Manhattan, NY, USA",40.730427,-73.98867589999999,1,10003,OK,premise
82,ROOFTOP,"436 E 13th St, New York, NY 10009, USA",ChIJwwZsDHZZwokRHgY2AIUfKjs,"436 EAST 13TH STREET, East Village, Manhattan, NY, USA",40.7298549,-73.98176,1,10009,OK,street_address
83,ROOFTOP,"442 E 13th St, New York, NY 10009, USA",ChIJ4xbSDHZZwokR4K2O8IU0cuM,"442 EAST 13TH STREET, East Village, Manhattan, NY, USA",40.7297579,-73.98155299999999,1,10009,OK,street_address
84,ROOFTOP,"225 E 10th St, New York, NY 10003, USA",ChIJtwast51ZwokRdrFtKFymmww,"225 EAST 10TH STREET, East Village, Manhattan, NY, USA",40.7293796,-73.9853522,1,10003,OK,premise
85,ROOFTOP,"22 E 1st St, New York, NY 10003, USA",ChIJGY5B-YRZwokRjIHf5ab0LUY,"22 EAST 1ST STREET, East Village, Manhattan, NY, USA",40.72464129999999,-73.99124669999999,1,10003,OK,street_address
86,ROOFTOP,"1 Cooper Sq, New York, NY 10003, USA",ChIJ97m7OptZwokROgQsMyqbLrk,"1 COOPER SQUARE, East Village, Manhattan, NY, USA",40.727258,-73.991023,1,10003,OK,street_address
87,ROOFTOP,"101 1st Avenue, New York, NY 10003, USA",ChIJFygq2pxZwokRZ2BxaWZjifA,"101 1 AVENUE, East Village, Manhattan, NY, USA",40.7266756,-73.9863316,1,10003,OK,premise
88,ROOFTOP,"85 2nd Ave, New York, NY 10003, USA",ChIJqQMpUZtZwokRvH9CCm-LV3M,"85 SECOND AVENUE, East Village, Manhattan, NY, USA",40.7267949,-73.98928149999999,1,10003,OK,premise
89,ROOFTOP,"18 W 30th St, New York, NY 10001, USA",ChIJoUXVo6hZwokRJ6FCZMX93C8,"18 WEST 30TH STREET, Fashion, Manhattan, NY, USA",40.7461673,-73.98762119999999,1,10001,OK,premise
90,ROOFTOP,"322 7th Ave, New York, NY 10001, USA",ChIJsYw07K9ZwokRdkYDPXcVljE,"322 7 AVENUE, Fashion, Manhattan, NY, USA",40.7473915,-73.99347759999999,1,10001,OK,street_address
91,ROOFTOP,"142 Fulton St, New York, NY 10038, USA",ChIJsx1SOBhawokRuMmtzeE8nno,"142 FULTON STREET, Financial, Manhattan, NY, USA",40.71039469999999,-74.0084658,1,10038,OK,premise
92,ROOFTOP,"6 Stone St, New York, NY 10004, USA",ChIJ7-ii9RNawokR7KoYNmOC39E,"6 STONE STREET, Financial, Manhattan, NY, USA",40.7038046,-74.0128442,1,10004,OK,street_address
93,ROOFTOP,"1798 Lexington Ave, New York, NY 10029, USA",ChIJdWgiTwT2wokRyZStlQeT8tk,"796 AVENUE OF THE AMER, Flatiron, Manhattan, NY, USA",40.795943,-73.94378379999999,2,10029,OK,"establishment,food,point_of_interest,restaurant"
94,ROOFTOP,"127 E 26th St, New York, NY 10010, USA",ChIJTZgoZqdZwokRVhZOP46jw_8,"127 EAST 26TH STREET, Gramercy, Manhattan, NY, USA",40.7418001,-73.98377,1,10010,OK,street_address
95,ROOFTOP,"219 E 17th St, New York, NY 10003, USA",ChIJP_yMjZ9ZwokRIXeOQaCH3ZY,"219 EAST 17TH STREET, Gramercy, Manhattan, NY, USA",40.734991,-73.9847379,1,10003,OK,street_address
96,ROOFTOP,"117 E 15th St, New York, NY 10003, USA",ChIJOahdSp9ZwokRTDhUiZhMR-I,"117 EAST 15TH STREET, Gramercy, Manhattan, NY, USA",40.7349953,-73.98866699999999,1,10003,OK,premise
97,ROOFTOP,"162 Third Ave, New York, NY 10003, USA",ChIJxQe6cp9ZwokRKbHwIudg2qk,"162 3 AVENUE, Gramercy, Manhattan, NY, USA",40.7346749,-73.98665299999999,1,10003,OK,premise
98,ROOFTOP,"311 2nd Ave, New York, NY 10003, USA",ChIJISio_p9ZwokRZI6vtQlmRa4,"311 2 AVENUE, Gramercy, Manhattan, NY, USA",40.7350623,-73.98335329999999,1,10003,OK,premise
99,ROOFTOP,"60 W 9th St, New York, NY 10011, USA",ChIJIZh-wpZZwokRGn4DG85NLqI,"60 WEST 9TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.7338332,-73.9986428,1,10011,OK,premise
100,ROOFTOP,"58 W 9th St, New York, NY 10011, USA",ChIJl1-OwpZZwokR_CSb01UI0rk,"58 W. 9TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.7337961,-73.9985854,1,10011,OK,premise
101,ROOFTOP,"11 W 12th St, New York, NY 10011, USA",ChIJO74UhpdZwokR9R6L99dav30,"11 WEST 12TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.735118,-73.99504999999999,1,10011,OK,street_address
102,ROOFTOP,"29 E 11th St, New York, NY 10003, USA",ChIJESrWxZlZwokRFSfDCJtggvI,"29 EAST 11TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.73366360000001,-73.9936395,1,10003,OK,premise
103,ROOFTOP,"356 Bowery, New York, NY 10012, USA",ChIJmzC11ZpZwokRHkPzvi7e0qk,"356 BOWERY, Greenwich Village-Central, Manhattan, NY, USA",40.7269217,-73.9919443,1,10012,OK,street_address
104,ROOFTOP,"228 Thompson St, New York, NY 10012, USA",ChIJhQOtwJFZwokRr2kso0Pia9w,"228 THOMPSON STREET, Greenwich Village-Central, Manhattan, NY, USA",40.729259,-73.9987795,1,10012,OK,premise
105,ROOFTOP,"64 Third Ave, New York, NY 10003, USA",ChIJe88OVZlZwokRtR4vSDg72SE,"64 3 AVENUE, Greenwich Village-Central, Manhattan, NY, USA",40.73133929999999,-73.98899449999999,1,10003,OK,premise
106,ROOFTOP,"45 W 8th St, New York, NY 10011, USA",ChIJLUDM2pZZwokRe_K3ZYy9yp8,"45 WEST 8TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.73331,-73.9984248,1,10011,OK,premise
107,ROOFTOP,"11 W 9th St, New York, NY 10011, USA",ChIJ2eFMPJdZwokRaJwyKXvoP7I,"11 WEST 9TH, Greenwich Village-Central, Manhattan, NY, USA",40.7329669,-73.9959148,1,10011,OK,street_address
108,ROOFTOP,"29 5th Ave, New York, NY 10003, USA",ChIJk-9BW5dZwokR_hGpzDhKtHg,"29 5 AVENUE, Greenwich Village-Central, Manhattan, NY, USA",40.7330875,-73.9953302,1,10003,OK,premise
109,ROOFTOP,"57 W 10th St, New York, NY 10011, USA",ChIJj4_V_ZZZwokRM-wtlG9YYAg,"57 WEST 10TH STREET, Greenwich Village-Central, Manhattan, NY, USA",40.7346811,-73.9978553,1,10011,OK,premise
110,ROOFTOP,"9 Bleecker St, New York, NY 10012, USA",ChIJE3g-FoVZwokRXpKJejljkbE,"9 BLEECKER STREET, Greenwich Village-Central, Manhattan, NY, USA",40.7255861,-73.9928051,1,10012,OK,premise
111,ROOFTOP,"16 Morton St, New York, NY 10014, USA",ChIJe9XhAJNZwokR9fpKaEU7qvE,"16 MORTON STREET, Greenwich Village-West, Manhattan, NY, USA",40.7310354,-74.0037316,1,10014,OK,premise
112,ROOFTOP,"39 Barrow St, New York, NY 10014, USA",ChIJ-R-sDJNZwokRQxX1gn6FFU8,"39 BARROW STREET, Greenwich Village-West, Manhattan, NY, USA",40.7321024,-74.0039726,1,10014,OK,premise
113,ROOFTOP,"146 Waverly Pl, New York, NY 10014, USA",ChIJ5XwTAZRZwokRiGQDmd0b5cE,"146 WAVERLY PLACE, Greenwich Village-West, Manhattan, NY, USA",40.7331497,-74.0008738,1,10014,OK,premise
114,ROOFTOP,"22 Christopher St, New York, NY 10014, USA",ChIJYeXBHZRZwokRpwOD4IeVoII,"22 CHRISTOPHER STREET, Greenwich Village-West, Manhattan, NY, USA",40.7337672,-74.0007361,1,10014,OK,premise
115,RANGE_INTERPOLATED,"121 Leroy St, New York, NY 10014, USA",EiUxMjEgTGVyb3kgU3QsIE5ldyBZb3JrLCBOWSAxMDAxNCwgVVNBIhoSGAoUChIJ1QndOO1ZwokRF5AfWEQNme0QeQ,"121 LEROY STREET, Greenwich Village-West, Manhattan, NY, USA",40.73054339999999,-74.0079646,1,10014,OK,street_address
116,ROOFTOP,"109 W 11th St, New York, NY 10011, USA",ChIJey1xa5ZZwokRubwOlAb-_0s,"109 WEST 11TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7357713,-73.99868730000001,1,10011,OK,premise
117,ROOFTOP,"121 W 11th St, New York, NY 10011, USA",ChIJ8zqXaZZZwokRWDE4vydJI9M,"121 WEST 11TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7359522,-73.9991464,1,10011,OK,premise
118,ROOFTOP,"208 W 11th St, New York, NY 10014, USA",ChIJSUpDxJVZwokR-QK7BgXhgxs,"208 WEST 11TH STREET, Greenwich Village-West, Manhattan, NY, USA",40.7363731,-74.0016198,1,10014,OK,premise
119,ROOFTOP,"243 Waverly Pl, New York, NY 10014, USA",ChIJ19d76pVZwokR9Y_8rTwSbzI,"243 WAVERLY PLACE, Greenwich Village-West, Manhattan, NY, USA",40.7367584,-74.0018889,1,10014,OK,premise
